"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120101 ~ 20120831"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201202","8","64,700","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201202","20","87,000","7","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201203","2","73,000","2","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201204","18","81,500","7","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201204","20","82,000","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201204","24","62,300","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201204","25","61,250","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201205","1","74,000","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","60.13","201205","16","61,500","7","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201205","17","76,000","4","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","83.21","201206","2","82,300","6","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","53.06","201206","30","53,000","4","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201206","30","71,000","5","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201207","19","64,500","12","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공6단지","73.02","201208","17","66,000","7","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201201","26","74,000","4","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201201","28","54,000","15","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201202","4","54,000","15","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201202","15","73,000","12","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","60.76","201202","25","64,000","11","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201203","31","55,000","13","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","53.46","201204","4","55,800","6","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201205","16","69,500","1","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","73.26","201208","4","64,000","2","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","185","0185","0000","개포주공7단지","60.76","201208","13","56,000","4","1983","개포로 516","","-","-"
"서울특별시 강남구 개포동","649","0649","0000","경남1","96.98","201202","7","95,000","3","1984","언주로 110","","-","-"
"서울특별시 강남구 개포동","649","0649","0000","경남1","123.28","201204","22","139,000","10","1984","언주로 110","","-","-"
"서울특별시 강남구 개포동","1167","1167","0000","그린빌리지","197.91","201204","2","20,000","5","1996","논현로4길 28","","-","-"
"서울특별시 강남구 개포동","1164-30","1164","0030","뉴현대파크빌","83.46","201203","6","42,000","1","2001","논현로2길 61-4","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.12","201202","2","50,100","13","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.12","201203","19","47,000","5","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","39.53","201203","26","30,000","10","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","60","201204","18","54,500","10","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","39.53","201206","2","36,500","14","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.12","201206","7","47,850","6","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","51.12","201207","31","43,500","8","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","삼익대청아파트","39.53","201208","20","37,000","5","1992","개포로109길 21","","-","-"
"서울특별시 강남구 개포동","1164-12","1164","0012","새롬(1164-12)","73.5","201205","17","38,000","6","2000","논현로2길 34","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201201","5","32,800","14","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201201","8","49,000","9","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201201","10","29,000","15","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201201","21","27,100","1","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201201","27","32,000","8","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201201","27","40,000","12","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201201","27","30,000","8","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201202","1","50,500","10","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201202","9","31,900","11","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201202","14","31,800","12","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201202","23","47,000","14","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201202","28","38,500","6","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201202","29","50,000","11","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201203","15","30,000","15","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201203","28","38,000","12","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201203","31","37,000","10","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201205","7","30,800","7","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201205","12","29,000","15","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201205","17","47,000","8","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201205","18","47,800","9","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","49.86","201205","22","46,000","8","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201206","1","27,000","4","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201206","1","36,500","14","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201206","7","42,800","4","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201207","4","29,000","13","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201207","24","35,000","6","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201208","8","36,000","7","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201208","8","26,000","3","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","33.18","201208","13","29,000","8","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","12","0012","0000","성원대치2단지아파트","39.53","201208","23","36,000","7","1992","개포로109길 9","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201201","9","43,900","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.42","201201","11","56,500","3","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201201","11","44,500","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.53","201201","12","56,000","1","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.42","201201","16","57,500","1","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201201","16","43,500","5","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201201","18","44,850","3","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201201","19","45,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.42","201201","19","58,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.53","201201","28","57,800","2","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","51.18","201203","21","70,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201203","26","42,000","2","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201203","29","41,000","2","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","50.78","201203","31","67,000","5","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","50.78","201204","12","66,000","5","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","50.78","201204","16","66,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.53","201204","19","52,500","5","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201204","23","42,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.53","201204","27","55,000","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.53","201205","1","57,700","2","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","51.18","201205","1","67,000","2","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","51.18","201205","2","66,900","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","57.42","201205","4","80,000","3","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201205","4","45,200","4","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","40.31","201205","8","56,200","1","1984","언주로 21","","-","-"
"서울특별시 강남구 개포동","656","0656","0000","시영","28.79","201205","10","44,000","2","1984","언주로 21","","-","-"
